tool	2LS 0.7.1	2LS 0.7.1	2LS 0.7.1	2LS 0.7.1	CPAchecker 1.8	CPAchecker 1.8	CPAchecker 1.8	CPAchecker 1.8	ULTIMATE Automizer 0.1.24-91b1670e	ULTIMATE Automizer 0.1.24-91b1670e	ULTIMATE Automizer 0.1.24-91b1670e	ULTIMATE Automizer 0.1.24-91b1670e	ULTIMATE Taipan 0.1.24-91b1670e	ULTIMATE Taipan 0.1.24-91b1670e	ULTIMATE Taipan 0.1.24-91b1670e	ULTIMATE Taipan 0.1.24-91b1670e
run set	2ls-with-inlining.sv-comp19_prop-reachsafety.ReachSafety-Recursive	2ls-with-inlining.sv-comp19_prop-reachsafety.ReachSafety-Recursive	2ls-with-inlining.sv-comp19_prop-reachsafety.ReachSafety-Recursive	2ls-with-inlining.sv-comp19_prop-reachsafety.ReachSafety-Recursive	cpa-kind.sv-comp19.ReachSafety-Recursive	cpa-kind.sv-comp19.ReachSafety-Recursive	cpa-kind.sv-comp19.ReachSafety-Recursive	cpa-kind.sv-comp19.ReachSafety-Recursive	uautomizer.sv-comp19_prop-reachsafety.ReachSafety-Recursive	uautomizer.sv-comp19_prop-reachsafety.ReachSafety-Recursive	uautomizer.sv-comp19_prop-reachsafety.ReachSafety-Recursive	uautomizer.sv-comp19_prop-reachsafety.ReachSafety-Recursive	utaipan.sv-comp19_prop-reachsafety.ReachSafety-Recursive	utaipan.sv-comp19_prop-reachsafety.ReachSafety-Recursive	utaipan.sv-comp19_prop-reachsafety.ReachSafety-Recursive	utaipan.sv-comp19_prop-reachsafety.ReachSafety-Recursive
../sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
recursive/recHanoi02-2.yml	true	14.401500219	16.211271200329065	24657920	TIMEOUT	903.977304034	873.7998631969094	1069363200	true	11.04465522	7.22700016759336	312483840	true	11.098201549	6.034087659791112	262443008
recursive/recHanoi03-2.yml	true	13.84854669	16.46084468625486	25137152	TIMEOUT	902.445904067	868.5893513150513	2085912576	true	18.321514087	10.252069322392344	513626112	ERROR (7)	278.179154324	253.3992769829929	2288562176
recursive-simple/fibo_10-1.yml	TIMEOUT	821.082655382	931.0524266529828	4069269504	false(unreach-call)	19.111417095	9.272027645260096	570159104	false(unreach-call)	57.554998634	30.014341412112117	1581985792	false(unreach-call)	236.738246305	134.7803574539721	5596372992
recursive-simple/fibo_10-2.yml	TIMEOUT	883.872284128	931.183096094057	4384641024	true	16.722681685	7.402109537273645	505966592	true	84.533056882	41.32328479364514	2718433280	true	308.807106542	170.69108908995986	5708668928
recursive-simple/fibo_15-1.yml	TIMEOUT	901.141385585	906.6707900688052	3070414848	true	65.640693945	49.29446420073509	727781376	TIMEOUT	901.76133596	817.9122305419296	5689180160	TIMEOUT	901.301129443	650.9704079963267	6203777024
recursive-simple/fibo_15-2.yml	TIMEOUT	901.142894954	904.9025685284287	3072909312	false(unreach-call)	59.223612257	29.855142936110497	1315864576	TIMEOUT	901.609079742	829.0179129410535	4888539136	TIMEOUT	901.095942685	674.8727372847497	6024249344
recursive-simple/fibo_25-1.yml	TIMEOUT	901.17707395	923.9555011894554	3086159872	OUT OF JAVA MEMORY	840.95040413	144.61020339280367	1439293440	TIMEOUT	901.693358258	824.7366380989552	5161086976	TIMEOUT	901.691350533	664.0975166354328	6195621888
recursive-simple/fibo_2calls_10-1.yml	true	2.616957615	4.656051252037287	107888640	true	19.467785201	8.871382651850581	527568896	true	187.588822334	115.09734993800521	3924090880	TIMEOUT	908.783081497	528.1747571583837	11785400320
recursive-simple/fibo_2calls_10-2.yml	ERROR (134)	2.570068063	2.75383922457695	93630464	false(unreach-call)	20.864760273	9.268782751634717	593907712	false(unreach-call)	135.144416792	74.8623020555824	3589435392	TIMEOUT	902.369849361	472.09216151200235	13509398528
recursive-simple/fibo_2calls_15-1.yml	ERROR (134)	5.84576208	6.132687306031585	199323648	false(unreach-call)	62.012698348	31.629367081448436	1350926336	TIMEOUT	901.159663145	789.2296006567776	4964450304	TIMEOUT	908.809321874	405.15266177244484	13465874432
